No.,NAME,MW,AMW,Sv,nAA,nTA,RBN,nDB,nTB,nH,nN,nO,nP,nS,nCL,nBR,nHM,nHet,C%,O%,nCsp3,max_conj_path,nCIC,Rbrid,NNRS,nR04,nR05,nR09,nR10,ZM1V,ZM1Mad,DBI,BLI,PJI2,S3K,MAXDN,MAXDP,DELS,TIE,Psi_i_A,Psi_e_1s,LOC,X1v,X2v,X5Av,X3sol,X4sol,AAC,IDDE,IVDE,Ges,rGes,IC1,VE1sign_A,VE3sign_A,VE1_D,VE2_D,VE3_D,VE1sign_D,VE2sign_D,VE3sign_D,VR1_D,VR2_D,VR3_D,TI2_L,VE1_X,VE1sign_X,VE3sign_X,VE1_Dt,VE2_Dt,VE3_Dt,VE1sign_Dt,VE2sign_Dt,VE3sign_Dt,VR1_Dt,VR2_Dt,VR3_Dt,J_D/Dt,VE1_D/Dt,VE2_D/Dt,VE3_D/Dt,VE1sign_D/Dt,VE2sign_D/Dt,VE3sign_D/Dt,VR1_D/Dt,VR2_D/Dt,VR3_D/Dt,VE1sign_Dz(Z),VE3sign_Dz(Z),VE3sign_Dz(m),SM1_Dz(v),VE1sign_Dz(v),VE3sign_Dz(v),SM1_Dz(e),VE3sign_Dz(e),VE1sign_Dz(p),VE3sign_Dz(p),SM1_Dz(i),VE3sign_Dz(i),SpPosA_B(m),SpDiam_B(m),EE_B(m),VE1_B(m),VE1sign_B(m),VE3sign_B(m),VE1_B(v),VE1sign_B(v),VE3sign_B(v),VE1_B(e),VE3sign_B(e),VE3sign_B(p),VE3sign_B(i),AVS_B(s),SpMax_B(s),SpMAD_B(s),VE3sign_B(s),ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,MATS1m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,GATS2m,GATS3m,GATS4m,GATS6m,GATS8m,GATS4v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS5i,GATS6i,GATS7i,GATS8i,GATS2s,GATS3s,GATS4s,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,SpMax2_Bh(m),SpMax3_Bh(m),SpMax4_Bh(m),SpMax5_Bh(m),SpMax7_Bh(m),SpMax2_Bh(v),SpMax2_Bh(s),SpMax3_Bh(s),SpMax5_Bh(s),SpMax7_Bh(s),SpMin1_Bh(m),SpMin2_Bh(m),SpMin3_Bh(m),SpMin4_Bh(m),SpMin1_Bh(s),SpMin2_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin7_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_1,P_VSA_MR_2,P_VSA_MR_3,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_8,P_VSA_m_2,P_VSA_m_3,P_VSA_v_2,P_VSA_v_3,P_VSA_e_2,P_VSA_e_3,P_VSA_p_4,P_VSA_i_2,P_VSA_i_3,P_VSA_i_4,P_VSA_s_1,P_VSA_s_3,P_VSA_s_4,P_VSA_s_6,P_VSA_ppp_L,P_VSA_ppp_D,P_VSA_ppp_ter,P_VSA_charge_1,P_VSA_charge_2,P_VSA_charge_3,P_VSA_charge_4,P_VSA_charge_5,P_VSA_charge_6,P_VSA_charge_7,P_VSA_charge_9,P_VSA_charge_10,P_VSA_charge_11,P_VSA_charge_12,P_VSA_charge_13,P_VSA_charge_14,Eta_C_A,Eta_D_beta,SpDiam_EA(ed),SpMax_EA(bo),SpMax_EA(dm),SpAD_EA(dm),SpDiam_EA(ri),SpDiam_AEA(ed),SpMax_AEA(bo),SpDiam_AEA(bo),SpMax_AEA(dm),SpDiam_AEA(dm),Chi0_EA(dm),SM03_EA(bo),SM03_EA(dm),SM03_EA(ri),SM04_AEA(dm),SM05_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM08_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig10_EA(dm),Eig11_EA(dm),Eig12_EA(dm),Eig13_EA(dm),Eig14_EA(dm),Eig15_EA(dm),Eig12_AEA(bo),Eig13_AEA(bo),Eig14_AEA(bo),Eig15_AEA(bo),Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),RGyr,SPAN,SPH,ASP,PJI3,HOMA,DISPm,QXXm,DISPv,QXXv,DISPp,DISPi,DISPs,VE3sign_G,J_RG,VE1_RG,VE3sign_RG,VE3sign_G/D,H_Coulomb,EE_Coulomb,VE1_Coulomb,VE1sign_Coulomb,VE3sign_Coulomb,TDB04u,TDB05u,TDB06u,TDB07u,TDB08u,TDB09u,TDB10u,TDB01m,TDB04m,TDB05m,TDB06m,TDB07m,TDB08m,TDB09m,TDB10m,TDB03v,TDB04v,TDB05v,TDB06v,TDB07v,TDB08v,TDB09v,TDB10v,TDB04e,TDB05e,TDB06e,TDB01p,TDB03p,TDB04p,TDB05p,TDB04i,TDB05i,TDB06i,TDB04s,TDB05s,TDB06s,TDB07s,TDB08s,TDB09s,TDB10s,RDF020u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF070u,RDF075u,RDF080u,RDF100u,RDF105u,RDF115u,RDF130u,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF110m,RDF030v,RDF040v,RDF045v,RDF060v,RDF075v,RDF080v,RDF030p,RDF025s,RDF030s,RDF035s,RDF040s,RDF045s,RDF065s,RDF075s,RDF080s,RDF085s,RDF090s,Mor02u,Mor03u,Mor04u,Mor05u,Mor06u,Mor07u,Mor08u,Mor09u,Mor10u,Mor11u,Mor12u,Mor13u,Mor14u,Mor15u,Mor16u,Mor17u,Mor18u,Mor19u,Mor20u,Mor21u,Mor22u,Mor23u,Mor24u,Mor25u,Mor26u,Mor27u,Mor28u,Mor29u,Mor30u,Mor31u,Mor32u,Mor02m,Mor03m,Mor04m,Mor05m,Mor06m,Mor07m,Mor08m,Mor09m,Mor10m,Mor11m,Mor12m,Mor13m,Mor14m,Mor15m,Mor16m,Mor17m,Mor18m,Mor19m,Mor20m,Mor21m,Mor22m,Mor23m,Mor24m,Mor25m,Mor26m,Mor27m,Mor28m,Mor29m,Mor30m,Mor31m,Mor32m,Mor02v,Mor03v,Mor04v,Mor05v,Mor08v,Mor09v,Mor10v,Mor11v,Mor12v,Mor13v,Mor14v,Mor15v,Mor16v,Mor17v,Mor18v,Mor20v,Mor21v,Mor23v,Mor24v,Mor26v,Mor27v,Mor29v,Mor31v,Mor32v,Mor03p,Mor09p,Mor17p,Mor02s,Mor03s,Mor04s,Mor05s,Mor06s,Mor08s,Mor09s,Mor10s,Mor11s,Mor12s,Mor13s,Mor14s,Mor15s,Mor16s,Mor17s,Mor18s,Mor19s,Mor20s,Mor21s,Mor22s,Mor23s,Mor24s,Mor25s,Mor27s,Mor28s,Mor29s,Mor30s,Mor31s,Mor32s,L2u,L3u,P1u,L2m,L3m,E1m,E2m,E3m,E3p,E1s,E2s,E3s,H1u,H4u,H5u,H6u,H7u,H8u,HATS4u,HATS5u,HATS6u,HATS7u,HATS8u,H1m,H2m,H4m,H5m,H6m,H7m,HATS1m,HATS4m,HATS5m,HATS6m,HATS7m,HATS8m,H0v,H1v,H4v,H1p,H0s,H1s,H2s,H3s,H4s,H5s,H6s,H7s,H8s,HTs,HATS1s,HATS5s,HATS6s,HATS7s,HATS8s,R2u,R3u,R4u,R5u,R6u,R7u,R8m,R4m+,R2v,R2e,R2p,R3p,R4p,R2s,R3s,R4s,R5s,R6s,R7s,R8s,R1s+,R2s+,R3s+,R4s+,R5s+,R6s+,R7s+,R8s+,nCp,nCs,nCt,nCq,nCconj,nR=Cp,nR=Cs,nR=Ct,nRCOOR,nArCOOR,nRCONHR,nRCONR2,nROCON,nArOCON,nC(=N)N2,nRC=N,nRNR2,nRCN,nArCN,nArNO2,nN(CO)2,nROH,nRSR,nSO,nPO4,nR=CHX,nR=CRX,nR=CX2,nCRX3,nArX,nCXr=,nCconjX,nPyrazoles,nIsoxazoles,nPyridines,nPyrimidines,nPyrazines,C-002,C-005,C-006,C-007,C-008,C-011,C-016,C-019,C-025,C-026,C-027,C-028,C-029,C-040,C-041,H-046,H-047,H-048,H-051,O-058,O-059,O-060,N-067,N-071,N-072,N-074,N-075,N-078,Cl-087,Cl-090,Br-094,S-106,P-117,P-118,SsCH3,SssCH2,SsssCH,SdssC,SaasC,SssNH,SsssN,SdsN,SssO,NsssCH,NdssC,NaasC,NssssC,minsCH3,minssCH2,mindssC,minaasC,minsCl,MaxsCH3,MaxssCH2,MaxdssC,MaxssO,CATS2D_02_DA,CATS2D_05_DA,CATS2D_08_DA,CATS2D_02_DL,CATS2D_03_DL,CATS2D_05_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_08_AA,CATS2D_02_AL,CATS2D_03_AL,CATS2D_04_AL,CATS2D_05_AL,CATS2D_06_AL,CATS2D_07_AL,CATS2D_08_AL,CATS2D_09_AL,CATS2D_00_LL,CATS2D_01_LL,CATS2D_02_LL,CATS2D_03_LL,CATS2D_04_LL,CATS2D_05_LL,CATS2D_06_LL,CATS2D_07_LL,CATS2D_08_LL,CATS2D_09_LL,SHED_AA,T(N..S),T(N..Cl),T(O..O),T(O..S),T(S..S),T(S..Cl),T(Cl..Cl),B01[C-N],B01[C-P],B01[N-N],B01[N-O],B01[N-P],B01[S-P],B02[C-C],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[N-P],B02[N-Cl],B02[O-Cl],B02[S-S],B02[S-Cl],B02[P-P],B02[Cl-Cl],B03[C-C],B03[C-N],B03[C-P],B03[C-Cl],B03[N-N],B03[N-O],B03[N-S],B03[N-P],B03[N-Cl],B03[O-O],B03[O-S],B03[O-P],B03[O-Cl],B03[S-S],B03[S-P],B03[P-Cl],B03[Cl-Cl],B04[C-N],B04[C-P],B04[N-O],B04[N-P],B04[O-O],B04[O-S],B04[O-P],B04[O-Cl],B04[P-P],B04[Cl-Cl],B05[C-N],B05[C-O],B05[C-S],B05[C-P],B05[C-Cl],B05[N-O],B05[N-P],B05[N-Cl],B05[O-S],B05[O-P],B05[S-S],B05[S-Cl],B05[P-Cl],B06[C-C],B06[C-N],B06[C-S],B06[C-P],B06[N-O],B06[N-S],B06[O-O],B06[O-S],B06[O-P],B06[O-Cl],B06[S-P],B06[P-Cl],B06[Cl-Cl],B07[C-C],B07[C-N],B07[C-S],B07[C-P],B07[C-Cl],B07[N-O],B07[N-P],B07[O-S],B07[O-P],B07[O-Cl],B07[S-Cl],B08[C-C],B08[C-N],B08[C-P],B08[C-Cl],B08[O-Cl],B08[P-Cl],B09[C-C],B09[C-N],B09[C-O],B09[C-Cl],B09[S-Cl],B10[C-C],B10[C-N],B10[C-O],B10[C-Cl],F01[C-N],F01[C-O],F02[C-N],F02[C-O],F02[C-S],F02[C-P],F02[N-O],F02[O-O],F02[S-S],F03[C-O],F03[C-P],F03[O-Cl],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-P],F04[O-O],F04[O-S],F04[P-Cl],F05[C-C],F05[C-N],F05[C-O],F05[C-S],F05[C-P],F05[C-Cl],F05[O-P],F05[S-Cl],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-P],F07[C-C],F07[C-N],F07[C-O],F07[C-S],F07[C-P],F07[C-Cl],F07[O-S],F07[O-Cl],F08[C-C],F08[C-O],F08[C-S],F08[C-P],F09[C-C],F09[C-O],F10[C-C],F10[C-O],Qpos,SPP,PCWTE1,AMR,TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LOGP99,SAscore,PBF,DLS_05,LLS_01,CMC-80,CMC-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,QED,CATS3D_03_DA,CATS3D_04_DA,CATS3D_05_DA,CATS3D_07_DL,CATS3D_03_AA,CATS3D_04_AA,CATS3D_05_AA,CATS3D_06_AA,CATS3D_07_AA,CATS3D_08_AA,CATS3D_03_AL,CATS3D_04_AL,CATS3D_05_AL,CATS3D_06_AL,CATS3D_07_AL,CATS3D_08_AL,CATS3D_09_AL,CATS3D_10_AL,CATS3D_11_AL,CATS3D_03_LL,CATS3D_04_LL,CATS3D_05_LL,CATS3D_06_LL,CATS3D_07_LL,CATS3D_08_LL,CATS3D_09_LL,CATS3D_10_LL,CATS3D_11_LL,WHALES00_Rem,WHALES10_Rem,WHALES20_Rem,WHALES30_Rem,WHALES40_Rem,WHALES50_Rem,WHALES60_Rem,WHALES70_Rem,WHALES80_Rem,WHALES90_Rem,WHALES100_Rem,WHALES10_Isol,WHALES60_Isol,WHALES100_Isol,WHALES00_IR,WHALES10_IR,WHALES90_IR,WHALES100_IR,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-22,MDEN-23,ChiralCenter,nLevel3,nLevel5,phLevel2,arLevel1,s3_phSize,s2_phRelSize_2,s3_numRotBonds
1,1.pdb,237.22,7.65225806451612,17.7335,0,7,5,3,0,16,1,5,1,0,0,0,1,7,25.8064516129032,16.1290322580645,5,4,0,0,0.0,0,0,0,0,276,118.083837989574,4.35889894354067,1.20236129128967,1.0,5.21184372602133,4.36830530360292,4.48005007558579,24.3317775258251,56.696901382769,2.84259259259259,na,2.01313246517074,5.61101935935177,4.69860001657348,0.0537665460845785,5.7347767987173,3.10174645281733,1.74098210153407,3.37355726227519,1.74646579850407,12,0.8,2.87021698993114,0.365694602797907,-0.655322173899758,3.5045548281415,0.233636988542767,0.816949288249801,0.0698633492756667,0.00465755661837778,-1.73362589693376,13.6143595066033,0.907623967106886,1.70099582187891,3.64136455402363,3.75186560225319,0.174771422781869,-1.13629436735867,3.5045548281415,0.233636988542767,0.816949288249801,0.0698633492756667,0.00465755661837778,-1.73362589693376,13.6143595066033,0.907623967106886,1.70099582187891,14.0,na,na,na,na,na,na,na,na,na,0.365800978642022,-0.655132705458917,-0.64656750582304,-1.14949549898267,0.0065731948608976,-3.27333523944841,0.823999988978694,-1.5019512031563,0.0149566865044411,-2.73774691374074,0.701561679160979,-2.43563952935736,1.42107901436548,5.83908836189269,5.183608634814,2.96956010592093,0.229432967649907,-0.959016266053256,3.51927343105863,0.483878020275388,-0.472896157320361,3.43954609224862,-0.751986396560369,-0.521229253218408,-0.670699561364265,4.98041874860128,7.42821816585749,1.98255999328342,-1.42235063391102,10.5885745526951,16.6411620930593,17.1427251368054,23.5697164207909,16.5196965195213,15.7060536022164,22.8949416531946,11.5087220108429,0.959447753329865,0.335173662466184,0.942327164973989,0.58076103581686,0.68379772331946,0.427065779188348,0.674770317107182,14.3147047569199,56.5916857061499,24.9698246885536,97.7652103181268,0.346905297534753,-0.350377294530012,-0.293976358754174,-0.181319685524607,-0.0766694471620853,0.296636364219025,-0.768015849357383,0.394948643519261,-0.297490474786222,-0.0519586501157655,-0.166089904528258,-0.403578283329095,0.37563172078442,-0.174133099023644,0.473652053855272,-0.157751610288545,-0.292220952666824,-0.387081157914806,0.344177200414713,0.234345873950754,-1.01309768142391,-0.520053154561697,0.420653574133154,0.0114023296139082,-0.0491470669077424,-0.0865540273114634,-0.0859650444951877,0.314232350313378,-0.740566335638434,0.0743023065364582,-0.0269569167010102,-0.141293747465444,-0.146725280134394,0.648146699649621,-0.18940511830651,0.309156502057162,-0.0451871407225855,0.673745877782367,1.70130295588377,1.34962016687964,0.874706250245156,1.5786723542979,0.954294481760557,0.61151130716344,0.800494433908832,1.02443391887176,0.776016603023941,1.20782898741899,1.64072977999533,1.44656548284933,0.479421258212643,0.362585951659882,2.81989481596138,2.10938508309887,0.463475060664124,0.994287728316749,0.846124568867109,0.899065509947858,1.19877808591151,0.0502883407285535,1.04747816830505,1.16464868995878,0.910606293382697,0.0575476317664176,0.559316114414701,1.09469072956414,1.86330500247936,5.5,2.22222222222222,1.25,0.64,0.333333333333333,0.326530612244898,0.125,3.65624655819609,3.24333847231245,2.91155667596983,2.77768288527407,2.49888584666846,3.41076018838835,7.39707511444012,4.72430314028422,4.31490928009029,3.59199096652352,1.85434023975839,1.7192032503755,1.59370580738257,1.55651426322682,0.921521124511093,0.792588585496076,0.564341143196695,0.469096288294859,0.175977755009235,47.3840728027088,3.12431389399505,9.47624747343014,92.6845901774598,0.0,0.0,0.0,153.024325955674,80.7214508548878,20.7648907625233,11.9495181558851,43.263518475886,0.0,69.9327121997855,66.1730356276401,69.2973495216351,83.3718748259587,66.8083983057905,3.12431389399505,16.5634765201682,66.8083983057905,254.510667573085,3.12431389399505,16.5634765201682,9.94807802965155,59.984634170134,66.1730356276401,18.3014517353202,0.0,92.7922176678256,10.0459441481695,38.9881875407666,20.2632178326991,0.0,0.0,0.0,8.82520426189009,82.3977139761322,5.24342809458424,0.0,4.70464993506731,0.0,16.5634765201682,0.780298455338849,-5.25,18.0863403900454,3.8666108951322,1.2,4.51508498959952,5.04141609269714,6.38248941523262,4.52289192992669,5.33534257463925,3.59974462901087,5.32959209335406,11.3056501239707,4.29045944114839,0.32497785719548,3.70509723213677,-1.27800838283517,-1.41298998321309,-1.61803398874989,-1.68260818322538,-1.9267673799999,0.0,0.764722171772206,0.292820323027551,0.0,0.0,-0.4,-0.764722171772206,-1.09282032302755,0.0,-0.618033988749895,-0.623047060442782,-0.812450644712563,0.0,3.36863341160943,2.57531796186607,1.97167900703344,3.09660702717761,5.86619631214535,0.793423448555059,0.504371928697531,0.873997612319207,0.343930459524627,6.61276711194692,40.9062616280147,2.70803111533375,44.3659385426878,0.226899044197304,0.104382218831226,0.330743600870561,-7.79534934953285,253.027100051589,4.168723235926,-2.89122622583738,-4.47773074733222,1886.27398950212,462.617733702877,4.02035361497124,0.105022792404612,-3.03402095975735,3.80008763803864,4.51448093449238,5.38825632036735,5.8637520174655,7.26756512854358,7.89016625723806,8.13768810840307,1.32124430330136,1.59726380245419,2.1260985380311,2.20532653915291,1.62808238116149,1.59483291769598,0.663562982233721,0.0575563218299943,1.56733682046618,1.34021221085706,1.74759599759518,1.75434137275542,1.38901837313976,2.11192298026599,2.07826979215651,0.564589220378237,4.22237602249898,4.86009543181602,5.67590299179341,0.73584281304625,1.75574636985068,1.45740484092138,1.87655484698159,5.03233979106266,5.80040083618184,6.9576147151731,16.5193752020872,15.8222644573386,23.2756327937565,14.9784994140718,32.7854688255714,15.7803325144761,8.13768810840307,5.24854291905605,16.8561220373752,9.88118930375588,12.5114526579805,12.9940267831725,11.3735635445388,10.9162203804373,13.1063326063786,7.624399723255,2.32600184261241,3.27240996294959,3.9694662557725,0.0919716553043259,0.0,0.0,12.9562583030848,0.432224394947209,12.6657210766147,7.5555886492811,4.03601662257443,1.11192266717156,4.12592922911437,3.47961234290487,5.14676115771605,6.87995903926437,1.21464506228126,2.09874519664743,0.575865922443307,1.40859467787294,1.12982256788981,0.378531272956008,0.169642819339197,0.169001867960001,0.0001017790310055,6.64840200272252,2.45585289540373,4.5062744961853,4.43063262602813,0.738757672530614,1.24005022159416,7.68005437056583,83.7659451409131,63.4308784514185,28.3043888359258,30.3100195485088,43.2762376913967,29.3052291095048,3.91858986746024,7.9745869988588,13.7401838784137,14.0736699031513,21.1874811966807,-0.393248549464779,-2.42952950847475,-3.83107287057829,-0.737633299503025,0.427941385678896,1.52416505906797,0.759771410233689,-0.237766458668151,-1.43314258139696,-0.471947184055861,0.63871976445806,0.812836275832887,0.0928380307509825,0.493979469081412,-1.23245610252538,-0.692081572743458,1.21358960614992,1.1333198460083,-0.966210969852561,-0.38529567122834,-0.128249619243155,-0.0725179119761778,0.503510490065926,0.349681324574689,-0.141968113887214,-0.300579032797047,-0.38649179054617,0.422863645313063,0.402423435069887,-0.0639075647582053,18.1864881733301,-2.67950293260705,-2.04245725834734,-2.73405909891172,2.37380388653313,1.744866189294,-2.09551732964491,-0.588902874245152,0.68187216702735,0.109788099904005,-0.557125262798904,-0.355632445905558,0.588545925745582,0.270464890844784,-0.0866422065056705,-0.372471276290508,0.321068155166978,0.0648465412003795,0.180506076503735,-0.137790059827732,-0.0155985068103741,-0.0232651916263218,-0.0365488210975544,0.240837561400354,-0.158170390579873,-0.23493552387195,0.262587920262713,-0.100713046735729,0.20576897440894,-0.485140235443291,0.146030864896848,9.88739095488996,-0.336702227265223,-0.663628567331906,-2.24957278369117,-0.313573903247049,-0.313941099665914,0.183601237475189,-0.183644679599724,-0.243265612445045,-0.122496031710865,0.427011382345998,0.178387984323419,0.0171372066787816,-0.374407143219834,-0.0414916540675419,0.356216923660148,-0.239493263611049,-0.0876615910265305,0.0307756005628629,-0.0601208465343173,-0.0778295343533058,-0.167419490624333,-0.0220603974382439,0.129238600155306,0.0422077681409618,0.0800021076344744,-0.552144189273769,74.290677418348,-14.2449056304928,10.352946189405,-18.8771656654497,3.26776326778607,-1.24090229217402,-1.53599595534258,-0.505047381935411,-2.37377356730636,-1.14233993326017,0.885657345927123,0.813718340868874,1.56080245592627,1.31179089132688,-3.63887437289588,-0.0993950629729541,1.9241153051763,1.75874621156093,-2.2427387777901,-0.951947259695049,0.881680605719357,0.432027973178474,1.79519458400089,-0.869086750860861,1.68322977797942,-1.98970013945367,1.93856413960236,-1.07868420524591,1.25692764395948,2.31889422326909,0.916824074436327,0.756978630170231,1.27850876963607,0.646934285435126,0.357013178023071,0.153709482113366,0.128084630384051,0.259477604734761,0.455135619994889,0.368343061352462,0.229894080603761,1.98886584589475,0.99129968985494,0.671106361419429,0.625675164483231,0.786521028419248,0.254179641143535,0.571825135929703,0.310396517387942,0.501746410678045,0.662301662042271,0.368139401329665,1.13693467635957,0.658709485143578,0.201798918464203,0.126231345483938,0.0543754162239829,0.0753019153679842,0.0995070857554489,0.104121357705891,0.0872372186274545,0.108779063515127,0.11139075480722,0.0728481344578298,0.923490717728227,0.78444165672367,0.239529555540291,0.910006746636572,18.8334953685212,5.71273331504752,8.31044497157946,2.89947416507225,4.68543019440188,2.55120679139363,1.29980071813373,1.37171537241426,1.76902391832528,76.5239439180914,0.566393404804104,1.214554570034,1.87278516595676,1.42702652047569,2.00967342387008,2.00380669310622,0.971382241604459,1.50308140149637,0.889314884529605,0.9484048115264,1.12654809278463,0.0986994918826348,0.0321017082055755,0.479032079348768,2.12055906105702,0.554016041771029,0.478887276413108,0.405736598272553,7.25442559186705,4.41206102280349,6.53814509962794,3.26405285017532,3.43443573822762,2.27112502401002,2.38996310654022,0.406775015918361,1.03021086907362,0.633896550310943,0.407383790922423,0.271394099957093,0.897617896097174,0.259656234726532,0.175435094173918,1,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,7.08276722726128,0.0,0.0,-0.104639392794154,0.0,0.0,1.35852481733434,0.0,13.9718858654573,0,2,0,0,1.19972710380448,0.0,-0.2719850718065,0.0,0.0,1.59558012093726,0.0,0.167345679012346,4.88180555555556,0,0,0,0,0,0,0,7,0,2,0,6,0,0,4,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.69348363247282,0,0,34,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,0,3,1,6,0,13,2,0,5,1,7,0,1,1,0,0,6,0,5,0,0,0,1,0,2,0,0,0,2,0,2,8,0,0,0,0,0,4,0,0,0,0,0,0,0,1.76500000385568,0.940699994564056,21.2391062025793,57.4225,74.88,0.682646413316242,0.46600612561353,-0.4233,0.17918289,1.39590003341436,3.68688540603476,0.619811517211884,1.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.412976199796533,0,0,0,0,0,2,3,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.902,-1.708,-1.389,-1.198,-0.881,0.428,0.461,0.587,1.637,2.546,4.136,-0.335,0.174,0.515,-0.359,-0.257,0.698,1.1,3.13060034514771,0.0,0.0,0.5,0.0,0.166666666666667,1.8531440115814,1.5,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0
